Car_No,Time,Longitude,Latitude,Unknown-0,Unknown-1,Unknown,Resources,Request
4438,2008-02-07 20:09:10,116.24046,39.95572,0,0,0,19,9
4439,2008-02-02 13:39:45,116.43244,39.90594,0,0,0,12,10
4439,2008-02-08 15:49:32,116.45987,39.8764,0,0,0,8,5
444,2008-02-02 13:44:53,116.31683,39.95634,0,0,0,11,9
444,2008-02-08 17:38:50,116.41429,39.96762,0,0,0,13,8
4440,2008-02-02 13:31:31,116.39693,39.92238,0,0,0,33,15
4440,2008-02-08 17:00:48,116.32702,39.7853,0,0,0,39,18
4441,2008-02-02 13:46:00,116.43968,39.9857,0,0,0,19,16
4441,2008-02-07 16:49:06,116.83143,40.15295,0,0,0,20,17
4442,2008-02-02 13:36:51,116.58785,40.05545,0,0,0,34,10
4442,2008-02-08 16:54:15,116.35277,39.85021,0,0,0,4,18
4443,2008-02-02 13:36:18,116.62498,40.10798,0,0,0,18,6
4443,2008-02-08 17:10:42,117.1064,40.1368,0,0,0,7,3
4444,2008-02-02 13:34:09,116.42455,39.8827,0,0,0,33,10
4444,2008-02-08 17:38:23,116.45112,39.88032,0,0,0,11,12
4445,2008-02-02 13:36:34,116.33951,39.84006,0,0,0,16,5
4445,2008-02-08 17:34:28,116.16666,39.6522,0,0,0,5,12
4446,2008-02-02 16:49:37,116.58019,39.91862,0,0,0,0,13
4446,2008-02-08 17:38:16,116.57488,39.9136,0,0,0,12,9
4447,2008-02-02 13:30:51,116.32862,39.97532,0,0,0,31,20
4447,2008-02-02 21:00:26,116.35883,39.9128,0,0,0,1,14
4448,2008-02-03 18:04:09,116.25411,39.91659,0,0,0,20,18
4448,2008-02-07 18:04:37,117.12006,40.14944,0,0,0,1,17
4449,2008-02-02 13:36:17,116.27081,39.90599,0,0,0,3,19
4449,2008-02-08 17:29:27,116.07685,39.65662,0,0,0,14,6
445,2008-02-02 13:37:55,116.45576,39.79578,0,0,0,16,18
445,2008-02-08 17:37:09,116.43349,39.83076,0,0,0,38,18
4450,2008-02-02 14:34:07,0.0,0.0,0,0,0,37,2
4450,2008-02-08 17:36:37,0.0,0.0,0,0,0,2,7
4451,2008-02-02 13:34:18,116.44168,39.90375,0,0,0,31,11
4451,2008-02-08 10:44:52,116.74581,40.3652,0,0,0,3,8
4452,2008-02-02 14:14:27,116.41533,39.86445,0,0,0,10,1
4452,2008-02-08 17:36:58,119.60037,38.78013,0,0,0,3,19
4453,2008-02-02 13:50:00,116.40625,39.91218,0,0,0,7,6
4453,2008-02-08 17:38:48,116.56307,40.04305,0,0,0,13,3
4454,2008-02-02 13:34:03,116.87147,40.04175,0,0,0,21,5
4454,2008-02-02 18:55:55,116.5055,40.00953,0,0,0,34,1
4455,2008-02-02 13:32:29,116.2702,39.8801,0,0,0,1,7
4455,2008-02-08 17:35:58,116.28295,39.9063,0,0,0,3,7
4456,2008-02-02 14:25:47,116.31427,39.89495,0,0,0,9,13
4456,2008-02-08 17:24:26,117.0561,40.06955,0,0,0,21,17
4457,2008-02-02 16:43:55,116.36363,39.90593,0,0,0,38,3
4457,2008-02-08 16:18:57,117.162,40.2347,0,0,0,26,12
4458,2008-02-02 13:33:26,116.44012,39.93511,0,0,0,21,18
4458,2008-02-08 17:08:13,117.00237,40.06199,0,0,0,9,7
4459,2008-02-02 13:34:50,116.3127,39.9796,0,0,0,38,15
4459,2008-02-08 17:38:08,117.2624,40.20038,0,0,0,39,19
446,2008-02-02 13:37:03,116.35092,39.63793,0,0,0,27,6
446,2008-02-08 17:38:14,116.35849,39.88189,0,0,0,2,18
4460,2008-02-02 13:34:08,116.34752,39.95768,0,0,0,13,6
4460,2008-02-08 17:29:40,116.4674,39.89927,0,0,0,8,16
4461,2008-02-02 13:32:15,116.40567,39.89142,0,0,0,26,9
4461,2008-02-08 17:37:23,116.4057,39.93927,0,0,0,37,9
4462,2008-02-02 13:33:39,116.37896,39.86956,0,0,0,1,8
4462,2008-02-08 17:37:17,116.42155,39.86008,0,0,0,23,5
4463,2008-02-02 13:35:41,116.37524,39.97216,0,0,0,8,7
4463,2008-02-08 14:17:08,116.53729,40.84783,0,0,0,12,2
4464,2008-02-02 13:38:32,116.46702,40.0048,0,0,0,34,13
4464,2008-02-08 11:42:28,116.78173,40.37163,0,0,0,10,11
4465,2008-02-02 13:34:59,116.40604,39.89215,0,0,0,13,3
4465,2008-02-08 16:54:29,116.58533,39.91493,0,0,0,3,0
4466,2008-02-02 13:35:06,116.47942,39.9896,0,0,0,36,12
4466,2008-02-08 17:34:46,116.41993,39.92372,0,0,0,39,17
4467,2008-02-02 13:37:41,116.58096,40.07857,0,0,0,20,13
4467,2008-02-08 17:34:55,116.36802,39.83379,0,0,0,35,0
4468,2008-02-02 13:38:07,116.42608,39.95629,0,0,0,9,6
4468,2008-02-08 11:52:25,116.72127,40.22393,0,0,0,27,20
4469,2008-02-02 13:34:03,116.35049,39.91489,0,0,0,13,13
4469,2008-02-08 00:34:27,116.62375,39.91122,0,0,0,32,19
447,2008-02-02 13:37:19,116.29163,39.88647,0,0,0,22,17
447,2008-02-08 17:39:01,116.29145,39.88607,0,0,0,11,17
4470,2008-02-02 13:35:34,116.35942,39.98185,0,0,0,35,13
4470,2008-02-08 17:37:54,116.40792,39.85532,0,0,0,34,20
4471,2008-02-02 13:32:15,116.30228,39.90675,0,0,0,10,10
4471,2008-02-08 17:36:03,116.30378,39.91833,0,0,0,15,10
4472,2008-02-02 13:47:12,116.30291,39.8296,0,0,0,1,3
4472,2008-02-08 13:14:40,116.47563,39.79215,0,0,0,18,18
4473,2008-02-02 13:32:54,116.42779,39.85739,0,0,0,23,9
4473,2008-02-08 13:03:19,116.21095,39.9718,0,0,0,11,12
4474,2008-02-02 13:40:02,116.4611,39.88326,0,0,0,19,10
4474,2008-02-08 17:33:24,116.40241,39.85593,0,0,0,37,17
4475,2008-02-02 13:37:24,116.50151,40.00439,0,0,0,36,14
4475,2008-02-08 17:34:23,116.45694,39.94255,0,0,0,35,18
4476,2008-02-02 13:32:49,116.34113,39.906,0,0,0,4,7
4476,2008-02-08 15:52:26,116.16805,39.7394,0,0,0,35,6
4477,2008-02-02 13:36:15,116.45407,39.9275,0,0,0,39,2
4477,2008-02-08 13:37:34,117.11035,40.31945,0,0,0,21,15
4478,2008-02-02 13:31:40,116.29425,39.95412,0,0,0,1,15
4478,2008-02-08 17:26:18,0.0,0.0,0,0,0,18,12
4479,2008-02-02 13:42:30,116.34637,40.0503,0,0,0,36,7
4479,2008-02-08 16:17:16,116.39319,40.49359,0,0,0,40,1
448,2008-02-02 13:40:12,116.7111,40.04951,0,0,0,19,1
448,2008-02-08 17:38:01,116.41162,39.90794,0,0,0,32,14
4480,2008-02-02 13:32:07,116.4445,39.9213,0,0,0,18,11
4480,2008-02-08 16:57:37,116.72827,39.95013,0,0,0,34,18
4481,2008-02-02 15:19:13,116.53044,39.92476,0,0,0,2,11
4481,2008-02-08 14:23:18,117.37726,40.63267,0,0,0,35,1
4482,2008-02-02 13:35:07,116.52266,39.9788,0,0,0,38,6
4482,2008-02-08 03:43:48,116.52263,39.97879,0,0,0,39,4
4483,2008-02-02 13:40:00,116.38848,39.8929,0,0,0,40,20
4483,2008-02-08 17:36:32,116.3929,39.81615,0,0,0,9,12
4484,2008-02-03 12:23:51,116.41759,39.85155,0,0,0,40,18
4484,2008-02-08 17:38:51,116.42603,39.84435,0,0,0,12,9
4485,2008-02-04 02:34:02,116.21406,39.8738,0,0,0,7,2
4485,2008-02-08 03:12:51,115.85729,39.59049,0,0,0,22,16
4486,2008-02-03 21:30:34,116.0008,39.71929,0,0,0,11,16
4486,2008-02-08 15:52:43,116.01601,39.68081,0,0,0,27,10
4487,2008-02-04 11:15:43,116.31956,39.94546,0,0,0,5,11
4487,2008-02-08 11:54:46,115.91449,39.66441,0,0,0,11,6
4488,2008-02-05 12:11:29,116.31386,39.89497,0,0,0,38,6
4488,2008-02-08 11:36:04,116.14351,39.73866,0,0,0,15,18
4489,2008-02-04 00:20:41,116.1599,39.67672,0,0,0,5,13
4489,2008-02-08 16:44:10,116.16002,39.67661,0,0,0,29,0
449,2008-02-02 13:32:13,116.47354,39.97539,0,0,0,35,5
449,2008-02-08 17:34:42,116.48609,39.96281,0,0,0,13,12
4490,2008-02-05 21:37:18,116.35711,39.89732,0,0,0,20,4
4490,2008-02-07 21:56:56,116.3439,39.88767,0,0,0,27,15
4491,2008-02-02 13:40:11,116.47513,39.89925,0,0,0,9,11
4491,2008-02-08 16:35:53,116.55112,39.91487,0,0,0,15,18
4492,2008-02-03 16:17:15,116.32646,39.92541,0,0,0,3,8
4492,2008-02-08 17:37:04,116.43013,39.9002,0,0,0,20,4
4493,2008-02-05 13:56:15,116.46664,40.02275,0,0,0,25,6
4493,2008-02-07 19:18:14,116.73404,40.38902,0,0,0,37,2
4494,2008-02-02 13:58:55,116.47199,40.01191,0,0,0,34,16
4494,2008-02-08 17:39:14,116.761,40.48033,0,0,0,37,5
4495,2008-02-05 20:42:24,116.65633,39.89927,0,0,0,16,13
4495,2008-02-08 01:09:51,116.56107,39.72372,0,0,0,4,0
4496,2008-02-02 13:49:26,116.32314,39.8953,0,0,0,19,15
4496,2008-02-08 17:30:28,115.94017,40.00523,0,0,0,17,11
4497,2008-02-02 13:33:02,116.39329,39.90182,0,0,0,3,15
4497,2008-02-08 16:49:10,116.17414,39.74798,0,0,0,29,5
4498,2008-02-02 13:39:04,116.38211,39.97543,0,0,0,23,17
4498,2008-02-08 17:34:41,116.17371,39.80894,0,0,0,5,0
4499,2008-02-02 13:35:46,116.41244,39.89432,0,0,0,14,9
4499,2008-02-08 17:37:04,116.39071,39.85532,0,0,0,13,7
45,2008-02-05 04:14:18,116.945,40.1456,0,0,0,25,20
45,2008-02-08 04:06:16,116.945,40.14556,0,0,0,36,3
450,2008-02-02 14:08:54,116.3944,39.86001,0,0,0,26,5
450,2008-02-08 12:56:32,116.33299,39.88107,0,0,0,38,7
4500,2008-02-03 21:45:13,116.44102,39.96633,0,0,0,0,20
4500,2008-02-07 20:44:58,116.48967,40.0105,0,0,0,3,15
4501,2008-02-02 15:38:40,116.65087,39.90941,0,0,0,30,19
4501,2008-02-08 17:38:02,116.48362,39.95155,0,0,0,20,17
4502,2008-02-02 13:38:11,116.47286,39.92162,0,0,0,12,19
4502,2008-02-08 17:37:15,116.16419,39.7696,0,0,0,19,17
4503,2008-02-03 18:07:30,116.88168,40.3849,0,0,0,7,15
4503,2008-02-08 17:36:32,116.85158,40.38387,0,0,0,33,3
4504,2008-02-02 14:01:06,116.31471,39.99705,0,0,0,21,9
4504,2008-02-08 17:01:43,116.26874,40.12289,0,0,0,38,8
4505,2008-02-02 13:57:23,116.4563,40.01193,0,0,0,37,8
4505,2008-02-08 17:38:11,116.95681,40.32103,0,0,0,25,5
4506,2008-02-02 13:53:09,116.29939,39.95969,0,0,0,4,5
4506,2008-02-06 21:03:08,117.12961,40.33831,0,0,0,39,17
4507,2008-02-02 13:41:46,116.2592,39.92268,0,0,0,22,20
4507,2008-02-08 17:38:10,115.9751,40.4592,0,0,0,23,1
4508,2008-02-02 13:35:52,116.46445,39.97167,0,0,0,36,7
4508,2008-02-08 13:20:38,115.89184,39.59002,0,0,0,38,6
4509,2008-02-02 13:33:27,116.32664,39.87582,0,0,0,16,15
4509,2008-02-08 13:05:19,116.31725,39.9019,0,0,0,37,6
451,2008-02-02 13:47:27,116.40194,39.94882,0,0,0,26,4
451,2008-02-08 17:01:45,116.11675,40.0812,0,0,0,28,10
4510,2008-02-02 13:45:08,116.43974,39.90701,0,0,0,2,6
4510,2008-02-08 13:14:32,116.76017,39.89891,0,0,0,26,10
4511,2008-02-02 13:44:41,116.45788,39.87242,0,0,0,35,6
4511,2008-02-08 17:34:00,116.4535,39.91837,0,0,0,1,17
4512,2008-02-02 13:37:45,116.46599,39.97379,0,0,0,27,1
4512,2008-02-08 17:37:04,117.12313,40.14573,0,0,0,7,13
4513,2008-02-02 14:27:31,116.32785,39.9937,0,0,0,16,8
4513,2008-02-08 17:38:57,116.3111,40.20325,0,0,0,20,1
4514,2008-02-02 14:12:06,116.25923,39.85882,0,0,0,7,0
4514,2008-02-08 16:28:35,116.42748,39.92622,0,0,0,5,0
4515,2008-02-02 13:40:26,116.56507,39.91411,0,0,0,30,8
4515,2008-02-08 17:30:03,116.49511,39.9123,0,0,0,9,0
4516,2008-02-02 13:34:58,116.30351,39.85679,0,0,0,32,11
4516,2008-02-08 15:21:22,116.1985,39.82552,0,0,0,40,20
4517,2008-02-02 13:33:15,116.33557,39.89611,0,0,0,27,17
4517,2008-02-08 15:18:34,116.12011,39.70443,0,0,0,8,20
4518,2008-02-02 13:36:07,116.38513,39.945,0,0,0,18,0
4518,2008-02-08 17:37:23,116.38514,39.94473,0,0,0,20,4
4519,2008-02-02 13:35:21,116.34611,39.97031,0,0,0,28,15
4519,2008-02-08 17:38:08,116.40975,39.8446,0,0,0,22,6
452,2008-02-02 13:36:42,116.29637,39.95858,0,0,0,3,18
452,2008-02-08 17:38:54,116.32025,39.88873,0,0,0,26,15
4520,2008-02-03 12:21:37,116.29187,39.92284,0,0,0,38,5
4520,2008-02-08 17:38:16,116.33472,39.86216,0,0,0,14,16
4521,2008-02-05 15:30:44,116.39135,39.93942,0,0,0,13,13
4521,2008-02-08 16:00:04,117.14581,40.59929,0,0,0,21,3
4522,2008-02-02 17:33:21,116.27087,39.95058,0,0,0,34,9
4522,2008-02-07 18:22:14,116.12035,40.55975,0,0,0,39,3
4523,2008-02-04 03:00:20,116.48154,39.98748,0,0,0,14,11
4523,2008-02-08 03:00:06,116.4935,40.01169,0,0,0,15,7
4524,2008-02-02 13:34:08,116.41222,39.96783,0,0,0,14,9
4524,2008-02-08 13:08:47,115.9679,40.44574,0,0,0,37,9
4525,2008-02-02 15:28:43,117.1205,40.10648,0,0,0,8,14
4525,2008-02-08 14:11:22,117.08722,40.07993,0,0,0,37,11
4526,2008-02-02 13:43:20,116.41548,39.98904,0,0,0,39,10
4526,2008-02-08 17:27:29,117.16147,40.13453,0,0,0,33,19
4527,2008-02-02 13:35:47,116.38893,39.85575,0,0,0,11,15
4527,2008-02-08 17:38:21,116.41998,39.86432,0,0,0,28,4
4528,2008-02-02 13:45:10,116.47177,39.97203,0,0,0,28,15
4528,2008-02-08 12:44:43,116.70767,40.37603,0,0,0,6,0
4529,2008-02-03 01:54:41,116.37088,39.99587,0,0,0,39,4
4529,2008-02-08 11:18:45,116.75733,40.2908,0,0,0,25,3
453,2008-02-02 13:40:28,116.43681,39.96395,0,0,0,32,11
453,2008-02-08 17:34:55,116.43763,39.953,0,0,0,9,4
4530,2008-02-02 13:38:08,116.42126,39.90559,0,0,0,20,6
4530,2008-02-08 17:36:59,117.16078,40.17201,0,0,0,0,9
4531,2008-02-02 15:49:47,116.56415,40.07023,0,0,0,14,1
4531,2008-02-07 23:15:19,116.05784,39.65772,0,0,0,25,7
4532,2008-02-02 13:49:41,116.44968,39.86234,0,0,0,2,8
4532,2008-02-08 17:38:38,116.37419,39.92144,0,0,0,1,0
4533,2008-02-02 13:38:17,116.22906,39.89772,0,0,0,4,3
4533,2008-02-02 21:18:15,116.42437,39.96807,0,0,0,27,4
4534,2008-02-02 13:40:22,116.56609,40.07197,0,0,0,25,13
4534,2008-02-08 17:39:11,116.44963,39.89489,0,0,0,19,1
4535,2008-02-02 13:35:55,116.32044,40.08241,0,0,0,0,2
4535,2008-02-08 17:35:20,116.26949,40.12809,0,0,0,5,3
4536,2008-02-02 15:05:03,116.43599,39.81322,0,0,0,18,20
4536,2008-02-08 17:37:55,116.43462,39.88306,0,0,0,11,19
4537,2008-02-02 13:34:09,116.28171,39.96494,0,0,0,26,3
4537,2008-02-08 13:17:59,116.42561,39.85593,0,0,0,32,18
4538,2008-02-02 13:38:00,116.30582,39.96274,0,0,0,40,1
4538,2008-02-08 16:05:43,116.35242,39.86674,0,0,0,24,14
4539,2008-02-02 13:39:07,116.45561,39.9174,0,0,0,28,15
4539,2008-02-08 17:35:59,116.7521,40.02306,0,0,0,16,9
454,2008-02-02 13:39:41,116.3094,39.93873,0,0,0,14,16
454,2008-02-08 17:36:31,116.2685,39.93426,0,0,0,39,18
4540,2008-02-02 13:32:02,116.34969,39.88824,0,0,0,16,8
4540,2008-02-08 17:34:32,116.37907,39.88834,0,0,0,19,15
4541,2008-02-02 13:36:09,116.34324,40.02457,0,0,0,30,18
4541,2008-02-08 17:35:27,116.34169,40.02486,0,0,0,12,9
4542,2008-02-02 14:22:58,116.307,39.82728,0,0,0,27,0
4542,2008-02-08 17:34:22,116.40239,39.93498,0,0,0,21,16
4543,2008-02-02 13:31:37,116.35089,39.9106,0,0,0,8,13
4543,2008-02-08 14:44:50,116.32292,39.7513,0,0,0,11,7
4544,2008-02-02 13:34:50,116.48239,39.91423,0,0,0,1,1
4544,2008-02-08 17:38:26,116.43964,39.88336,0,0,0,24,17
4545,2008-02-02 13:34:26,116.35481,39.89807,0,0,0,24,9
4545,2008-02-08 08:40:49,116.47353,40.00461,0,0,0,10,0
4546,2008-02-02 13:44:06,116.49888,40.00708,0,0,0,34,3
4546,2008-02-08 17:33:36,117.28712,40.19168,0,0,0,0,5
4547,2008-02-02 13:36:58,116.43862,39.76331,0,0,0,24,12
4547,2008-02-08 17:36:55,116.43598,39.80354,0,0,0,20,3
4548,2008-02-07 13:39:47,116.41063,39.9379,0,0,0,38,5
4548,2008-02-07 16:55:36,116.38981,39.96179,0,0,0,4,14
4549,2008-02-02 13:30:46,116.34642,39.96662,0,0,0,34,12
4549,2008-02-08 17:37:43,116.44423,39.93178,0,0,0,28,20
455,2008-02-02 13:35:35,116.38677,39.88878,0,0,0,26,5
455,2008-02-08 17:37:24,116.35634,39.89836,0,0,0,1,0
4550,2008-02-03 13:02:10,116.36983,39.97488,0,0,0,4,3
4550,2008-02-08 17:37:41,116.36565,39.9468,0,0,0,36,9
4551,2008-02-02 13:36:16,116.47136,39.89333,0,0,0,26,2
4551,2008-02-07 05:22:11,116.57568,32.1283,0,0,0,12,10
4552,2008-02-02 14:01:26,116.412,39.81965,0,0,0,15,19
4552,2008-02-08 12:55:38,116.95335,40.1042,0,0,0,34,6
4553,2008-02-02 13:34:06,116.32091,39.86711,0,0,0,28,19
4553,2008-02-08 17:38:51,116.13278,39.66528,0,0,0,35,13
4554,2008-02-02 13:37:08,116.34662,39.90086,0,0,0,16,15
4554,2008-02-08 17:36:26,116.44434,39.76419,0,0,0,22,3
4555,2008-02-02 13:36:44,116.53067,40.02141,0,0,0,26,2
4555,2008-02-08 17:35:19,116.12129,39.95062,0,0,0,7,14
4556,2008-02-02 13:39:46,116.25905,39.91644,0,0,0,36,2
4556,2008-02-08 17:36:20,116.2948,39.87564,0,0,0,5,16
4557,2008-02-02 13:39:25,116.40209,39.97953,0,0,0,39,14
4557,2008-02-08 17:38:54,116.43286,39.89267,0,0,0,5,19
4558,2008-02-04 05:42:07,117.1111,40.14832,0,0,0,19,0
4558,2008-02-08 15:23:50,116.38903,39.9674,0,0,0,3,10
4559,2008-02-02 13:35:43,116.34866,39.85073,0,0,0,13,10
4559,2008-02-08 17:34:55,116.3825,39.86381,0,0,0,21,4
456,2008-02-02 13:42:44,116.36995,39.9917,0,0,0,38,13
456,2008-02-08 17:32:59,116.79104,40.40908,0,0,0,14,6
4560,2008-02-02 13:36:33,116.46182,39.90695,0,0,0,13,16
4560,2008-02-08 17:36:01,116.21525,39.76257,0,0,0,31,20
4561,2008-02-02 13:38:19,116.44472,39.88044,0,0,0,0,6
4561,2008-02-08 17:36:32,116.35309,39.9224,0,0,0,15,4
4562,2008-02-05 16:11:19,0.0,0.0,0,0,0,12,16
4562,2008-02-08 17:34:54,116.36815,39.86895,0,0,0,35,17
4563,2008-02-02 13:39:40,116.39568,39.96738,0,0,0,38,20
4563,2008-02-08 17:38:47,116.34446,39.98757,0,0,0,28,0
4564,2008-02-02 13:36:11,116.46178,39.95542,0,0,0,29,15
4564,2008-02-08 17:35:06,116.87127,40.38349,0,0,0,19,4
4565,2008-02-02 13:32:45,116.47208,39.91378,0,0,0,0,15
4565,2008-02-08 17:39:17,116.0188,39.49048,0,0,0,14,10
4566,2008-02-02 13:47:59,116.56386,40.06432,0,0,0,12,3
4566,2008-02-08 17:36:58,117.12855,40.14751,0,0,0,1,3
4567,2008-02-02 13:39:06,116.42876,39.89936,0,0,0,16,10
4567,2008-02-08 17:33:39,116.37918,39.86915,0,0,0,8,1
4568,2008-02-02 13:36:07,116.32854,39.91582,0,0,0,7,11
4568,2008-02-08 17:35:46,116.34193,40.69346,0,0,0,39,8
4569,2008-02-02 13:36:50,116.33877,39.93585,0,0,0,6,4
4569,2008-02-08 17:39:13,116.52081,39.67554,0,0,0,37,4
457,2008-02-02 13:41:45,116.4638,39.98163,0,0,0,2,9
457,2008-02-08 17:38:50,116.44603,39.9366,0,0,0,22,19
4570,2008-02-02 18:46:12,116.41155,39.971,0,0,0,21,11
4570,2008-02-06 18:55:28,116.63879,40.32827,0,0,0,5,9
4571,2008-02-02 13:44:53,116.48946,40.004,0,0,0,6,14
4571,2008-02-08 17:30:47,116.83444,40.36685,0,0,0,14,15
4572,2008-02-02 13:51:39,116.35904,39.98984,0,0,0,11,5
4572,2008-02-08 17:29:47,116.54945,39.94962,0,0,0,15,18
4573,2008-02-02 13:46:04,116.35223,39.98018,0,0,0,2,14
4573,2008-02-08 17:32:34,116.82746,40.43222,0,0,0,21,20
4574,2008-02-02 13:38:56,116.51086,40.01142,0,0,0,38,15
4574,2008-02-08 17:37:19,117.0299,40.35296,0,0,0,13,12
4575,2008-02-02 13:47:28,116.31561,39.92244,0,0,0,8,20
4575,2008-02-08 17:36:57,116.32408,39.75001,0,0,0,15,17
4576,2008-02-03 16:00:50,116.43267,39.96623,0,0,0,28,15
4576,2008-02-08 16:03:18,116.43245,39.96609,0,0,0,27,12
4577,2008-02-02 13:34:02,116.44535,39.90609,0,0,0,13,4
4577,2008-02-08 17:33:48,116.65175,39.92798,0,0,0,20,6
4578,2008-02-02 13:32:28,116.42597,39.94795,0,0,0,20,16
4578,2008-02-08 10:00:03,116.50145,40.00657,0,0,0,19,15
4579,2008-02-02 13:52:05,116.41274,39.89784,0,0,0,6,17
4579,2008-02-08 12:35:55,116.34118,39.85458,0,0,0,11,20
458,2008-02-02 13:38:11,116.33778,39.93096,0,0,0,0,10
458,2008-02-08 17:36:13,116.73499,40.03763,0,0,0,13,12
4580,2008-02-02 13:32:11,116.37352,39.90443,0,0,0,35,17
4580,2008-02-08 17:38:08,116.45602,39.7649,0,0,0,12,4
4581,2008-02-02 13:39:32,116.45557,39.91872,0,0,0,6,0
4581,2008-02-08 17:34:36,116.37052,39.8514,0,0,0,35,4
4582,2008-02-02 13:31:21,116.35753,39.9511,0,0,0,21,11
4582,2008-02-08 17:39:12,116.38572,39.95,0,0,0,34,1
4583,2008-02-02 13:36:29,116.33535,39.96631,0,0,0,5,20
4583,2008-02-08 14:57:55,116.2498,39.98626,0,0,0,32,0
4584,2008-02-02 13:41:16,116.33715,39.92133,0,0,0,18,3
4584,2008-02-08 17:12:32,116.68987,39.95137,0,0,0,0,18
4585,2008-02-02 13:40:36,116.47499,39.97423,0,0,0,29,3
4585,2008-02-08 15:18:24,116.42573,39.94052,0,0,0,29,12
4586,2008-02-02 13:50:22,116.35732,39.89704,0,0,0,24,17
4586,2008-02-08 17:29:47,116.34913,39.86842,0,0,0,14,17
4587,2008-02-02 22:32:11,116.35878,39.96616,0,0,0,18,16
4587,2008-02-08 14:09:31,116.55025,40.40371,0,0,0,27,3
4588,2008-02-02 13:39:38,117.57067,40.17327,0,0,0,0,6
4588,2008-02-08 17:38:33,115.70413,39.4323,0,0,0,35,2
4589,2008-02-02 13:41:20,116.41068,39.93345,0,0,0,3,14
4589,2008-02-08 17:38:26,116.53258,39.92749,0,0,0,18,18
459,2008-02-02 13:32:26,116.4585,39.85512,0,0,0,25,2
459,2008-02-07 20:44:41,116.41683,39.99415,0,0,0,35,15
4590,2008-02-02 13:32:03,116.31578,39.8885,0,0,0,33,10
4590,2008-02-08 17:31:48,116.33618,39.84767,0,0,0,22,0
4591,2008-02-02 13:40:28,116.3946,39.98989,0,0,0,25,0
4591,2008-02-08 17:35:05,116.86693,40.76486,0,0,0,30,20
4592,2008-02-02 13:40:07,116.35203,39.96427,0,0,0,18,6
4592,2008-02-08 17:38:49,116.98561,40.11051,0,0,0,37,12
4593,2008-02-02 13:36:00,116.43887,39.8628,0,0,0,6,19
4593,2008-02-08 17:14:51,116.9426,40.21515,0,0,0,10,11
4594,2008-02-03 05:59:29,116.41995,39.93955,0,0,0,3,1
4594,2008-02-08 13:25:22,117.09508,40.14412,0,0,0,26,1
4595,2008-02-02 13:35:41,116.5867,40.0774,0,0,0,40,18
4595,2008-02-08 16:43:42,116.63722,39.78962,0,0,0,12,18
4596,2008-02-02 13:33:18,116.34142,40.06155,0,0,0,37,18
4596,2008-02-08 15:11:11,116.34105,40.06155,0,0,0,13,20
4597,2008-02-02 13:35:30,116.42725,39.95162,0,0,0,36,3
4597,2008-02-08 17:36:02,116.3,39.85056,0,0,0,35,14
4598,2008-02-02 13:53:12,116.44898,39.97924,0,0,0,22,2
4598,2008-02-08 17:36:38,117.17402,40.12724,0,0,0,1,2
4599,2008-02-02 13:31:19,116.40185,39.99655,0,0,0,28,14
4599,2008-02-08 17:35:07,116.85063,40.34928,0,0,0,24,7
46,2008-02-02 13:37:48,116.37049,39.94741,0,0,0,13,19
46,2008-02-08 17:37:22,116.386,39.98119,0,0,0,33,17
460,2008-02-02 13:39:52,116.39931,39.92292,0,0,0,35,0
460,2008-02-07 19:30:37,116.35582,39.84841,0,0,0,11,19
4600,2008-02-02 13:46:54,116.34713,39.88686,0,0,0,10,4
4600,2008-02-08 17:38:18,117.02941,40.1543,0,0,0,37,5
4601,2008-02-02 13:41:15,116.34735,39.95953,0,0,0,4,12
4601,2008-02-08 17:30:36,116.08996,39.60223,0,0,0,3,8
4602,2008-02-02 13:36:21,116.33971,39.83403,0,0,0,36,14
4602,2008-02-08 17:38:13,116.32737,39.93156,0,0,0,15,11
4603,2008-02-02 15:01:32,116.43015,39.86455,0,0,0,31,2
4603,2008-02-08 17:36:33,116.35868,39.91892,0,0,0,38,10
4604,2008-02-02 16:38:49,116.47332,39.95845,0,0,0,33,9
4604,2008-02-08 17:35:59,116.4861,39.9632,0,0,0,26,5
4605,2008-02-02 13:43:28,116.35959,39.98101,0,0,0,26,18
4605,2008-02-08 17:36:38,116.47794,40.20025,0,0,0,29,1
4606,2008-02-03 08:05:09,116.58228,40.07416,0,0,0,4,0
4606,2008-02-08 16:55:43,117.12056,40.14914,0,0,0,35,5
4607,2008-02-02 13:33:20,116.51322,40.03812,0,0,0,16,7
4607,2008-02-08 17:21:36,117.03077,40.21753,0,0,0,17,12
4608,2008-02-02 13:36:44,116.46683,39.97427,0,0,0,18,20
4608,2008-02-08 17:11:14,116.98367,40.09167,0,0,0,37,11
4609,2008-02-02 13:40:14,116.40183,39.9476,0,0,0,19,8
4609,2008-02-08 17:38:50,116.45863,39.89183,0,0,0,36,18
461,2008-02-02 13:31:41,116.54898,39.9078,0,0,0,24,5
461,2008-02-08 12:28:08,116.19317,39.80435,0,0,0,30,14
4610,2008-02-02 13:33:05,116.3851,39.88848,0,0,0,20,0
4610,2008-02-08 11:26:43,117.15305,40.19078,0,0,0,21,2
4611,2008-02-02 13:34:24,116.3659,40.00018,0,0,0,23,20
4611,2008-02-08 17:37:20,116.36365,39.97738,0,0,0,14,16
4612,2008-02-02 14:15:21,116.5535,39.9078,0,0,0,5,12
4612,2008-02-08 10:47:21,116.57087,39.87353,0,0,0,8,16
